key,date,value
2014-08-20,08:55:17,0.162409
2014-08-20,08:55:18,0.134144
2014-08-20,08:55:19,0.12253
2014-08-20,08:55:20,0.12187
2014-08-20,08:55:21,0.145143
2014-08-20,08:55:22,0.105131
2014-08-20,08:55:24,0.101077
2014-08-20,08:55:25,0.11012
2014-08-20,08:55:27,0.122988
2014-08-20,08:55:28,0.120155
2014-08-20,08:55:29,0.108568
2014-08-20,08:55:30,0.111472
2014-08-20,08:55:31,0.127435
2014-08-20,08:55:32,0.133426
2014-08-20,08:55:33,0.131254
2014-08-20,08:55:34,0.126404
2014-08-20,08:55:35,0.115214
2014-08-20,08:55:36,0.134209
2014-08-20,08:55:37,0.120135
2014-08-20,08:57:52,0.105454
2014-08-20,08:57:53,0.115195
2014-08-20,08:57:54,0.114748
2014-08-20,08:57:55,0.116085
2014-08-20,08:57:57,0.139696
2014-08-20,08:57:58,0.135249
2014-08-20,08:57:59,0.109385
2014-08-20,09:07:28,0.128807
2014-08-20,09:07:29,0.139967
2014-08-20,09:07:30,0.13157
2014-08-20,09:07:31,0.126594
2014-08-20,09:07:32,0.120183
2014-08-20,09:07:34,0.108023
2014-08-20,09:07:35,0.120909
2014-08-20,09:07:36,0.123139
2014-08-20,09:07:37,0.116378
2014-08-20,09:07:38,0.108858
2014-08-20,09:07:39,0.130246
2014-08-20,09:07:40,0.120165
2014-08-20,09:07:41,0.102169
2014-08-20,09:07:58,0.102447
2014-08-20,09:07:59,0.106132
2014-08-20,09:08:00,0.104538
2014-08-20,09:12:51,0.117186
2014-08-20,09:12:58,0.104272
2014-08-20,09:15:10,0.102974
2014-08-20,09:15:11,0.109366
2014-08-20,09:15:12,0.111627
2014-08-20,09:15:13,0.113268
2014-08-20,09:15:14,0.127683
2014-08-20,09:15:15,0.128947
2014-08-20,09:15:16,0.146613
2014-08-20,09:15:17,0.156214
2014-08-20,09:15:18,0.155246
2014-08-20,09:15:19,0.154382
2014-08-20,09:15:20,0.181913
2014-08-20,09:15:21,0.212273
2014-08-20,09:15:22,0.208502
2014-08-20,09:15:23,0.193657
2014-08-20,09:15:24,0.195637
2014-08-20,09:15:25,0.183373
2014-08-20,09:15:26,0.187154
2014-08-20,09:15:27,0.206723
2014-08-20,09:15:28,0.221713
2014-08-20,09:15:29,0.267732
2014-08-20,09:15:30,0.282545
2014-08-20,09:15:31,0.283647
2014-08-20,09:15:33,0.325223
2014-08-20,09:15:34,0.300021
2014-08-20,09:15:35,0.256517
2014-08-20,09:15:36,0.212778
2014-08-20,09:15:37,0.140768
2014-08-20,09:15:38,0.152915
2014-08-20,09:15:39,0.148508
2014-08-20,09:15:41,0.131441
2014-08-20,09:15:42,0.148037
2014-08-20,09:15:43,0.15177
2014-08-20,09:15:44,0.180722
2014-08-20,09:15:45,0.177538
2014-08-20,09:15:46,0.215491
2014-08-20,09:15:49,0.182079
2014-08-20,09:15:50,0.171059
2014-08-20,09:15:51,0.183226
2014-08-20,09:15:52,0.139844
2014-08-20,09:15:53,0.170624
2014-08-20,09:15:54,0.189589
2014-08-20,09:15:56,0.185753
2014-08-20,09:15:57,0.197523
2014-08-20,09:15:58,0.185956
2014-08-20,09:15:59,0.131008
2014-08-20,09:16:00,0.121438
2014-08-20,09:16:01,0.132382
2014-08-20,09:16:03,0.193731
2014-08-20,09:16:04,0.177637
2014-08-20,09:16:05,0.158228
2014-08-20,09:16:06,0.140209
2014-08-20,09:16:07,0.126538
2014-08-20,09:20:04,0.100946
2014-08-20,09:20:05,0.109977
2014-08-20,09:20:06,0.112194
2014-08-20,09:20:07,0.11221
2014-08-20,09:20:08,0.106527
2014-08-20,09:21:02,0.272575
2014-08-20,09:21:03,0.270064
2014-08-20,09:21:04,0.254992
2014-08-20,09:21:05,0.327852
2014-08-20,09:21:06,0.324539
2014-08-20,09:21:07,0.359416
2014-08-20,09:21:20,0.565957
2014-08-20,09:21:21,0.58095
2014-08-20,09:21:22,0.567843
2014-08-20,09:21:23,0.531826
2014-08-20,09:21:24,0.588427
2014-08-20,09:21:25,0.596004
2014-08-20,09:21:26,0.583103
2014-08-20,09:21:27,0.592079
2014-08-20,09:21:28,0.568066
2014-08-20,09:21:29,0.564227
2014-08-20,09:21:30,0.596504
2014-08-20,09:21:31,0.591215
2014-08-20,09:21:32,0.5702
2014-08-20,09:21:33,0.564794
2014-08-20,09:21:34,0.587992
2014-08-20,09:21:35,0.610674
2014-08-20,09:21:36,0.585818
2014-08-20,09:21:37,0.587235
2014-08-20,09:21:38,0.564331
2014-08-20,09:21:39,0.606329
2014-08-20,09:21:40,0.613572
2014-08-20,09:21:41,0.596973
2014-08-20,09:21:42,0.617864
2014-08-20,09:21:43,0.668461
2014-08-20,09:21:44,0.600099
2014-08-20,09:21:45,0.636184
2014-08-20,09:21:46,0.635276
2014-08-20,09:21:47,0.718711
2014-08-20,09:21:48,0.761658
2014-08-20,09:21:49,0.796223
2014-08-20,09:21:50,0.789462
2014-08-20,09:21:51,0.78116
2014-08-20,09:21:52,0.798107
2014-08-20,09:21:53,0.784317
2014-08-20,09:21:54,0.774995
2014-08-20,09:21:55,0.754442
2014-08-20,09:21:56,0.760735
2014-08-20,09:21:57,0.784559
2014-08-20,09:21:58,0.790693
2014-08-20,09:21:59,0.810922
2014-08-20,09:22:00,0.806553
2014-08-20,09:22:01,0.807645
2014-08-20,09:22:02,0.810704
2014-08-20,09:22:03,0.810558
2014-08-20,09:22:04,0.816663
2014-08-20,09:22:05,0.828646
2014-08-20,09:22:06,0.827288
2014-08-20,09:22:07,0.83639
2014-08-20,09:22:08,0.806218
2014-08-20,09:22:09,0.842745
2014-08-20,09:22:10,0.870289
2014-08-20,09:22:11,0.86654
2014-08-20,09:22:12,0.871706
2014-08-20,09:22:13,0.795276
2014-08-20,09:22:14,0.780769
2014-08-20,09:22:15,0.809306
2014-08-20,09:22:16,0.808231
2014-08-20,09:22:17,0.814083
2014-08-20,09:22:18,0.817472
2014-08-20,09:22:19,0.819603
2014-08-20,09:22:20,0.808655
2014-08-20,09:22:21,0.792623
2014-08-20,09:22:22,0.789603
2014-08-20,09:22:23,0.802469
2014-08-20,09:22:24,0.780114
2014-08-20,09:22:25,0.783612
2014-08-20,09:22:26,0.794427
2014-08-20,09:22:27,0.752769
2014-08-20,09:22:28,0.751062
2014-08-20,09:22:29,0.765443
2014-08-20,09:22:30,0.756703
2014-08-20,09:22:31,0.763891
2014-08-20,09:22:32,0.725361
2014-08-20,09:22:33,0.715943
2014-08-20,09:22:34,0.681
2014-08-20,09:22:35,0.654119
2014-08-20,09:22:36,0.654119
2014-08-20,09:22:37,0.651647
2014-08-20,09:22:38,0.650445
2014-08-20,09:22:39,0.620777
2014-08-20,09:22:40,0.598516
2014-08-20,09:22:41,0.644076
2014-08-20,09:22:43,0.635295
2014-08-20,09:22:46,0.637524
2014-08-20,09:22:47,0.625698
2014-08-20,09:22:48,0.631049
2014-08-20,09:22:49,0.625467
2014-08-20,09:22:51,0.55549
2014-08-20,09:22:52,0.574526
2014-08-20,09:22:53,0.564417
2014-08-20,09:22:54,0.642571
2014-08-20,09:22:55,0.647194
2014-08-20,09:22:56,0.646743
2014-08-20,09:22:57,0.63409
2014-08-20,09:22:58,0.663318
2014-08-20,09:23:00,0.610291
2014-08-20,09:23:01,0.60598
2014-08-20,09:23:02,0.565029
2014-08-20,09:23:03,0.55176
2014-08-20,09:23:04,0.423626
2014-08-20,09:23:05,0.368636
2014-08-20,09:23:06,0.354425
2014-08-20,09:23:08,0.351893
2014-08-20,09:23:09,0.311133
2014-08-20,09:23:10,0.336538
2014-08-20,09:23:11,0.336775
2014-08-20,09:23:12,0.339353
2014-08-20,09:23:13,0.292188
2014-08-20,09:23:14,0.294225
2014-08-20,09:23:15,0.255367
2014-08-20,09:23:16,0.24547
2014-08-20,09:23:17,0.273722
2014-08-20,09:23:20,0.202205
2014-08-20,09:23:21,0.165883
2014-08-20,09:23:23,0.165484
2014-08-20,09:23:24,0.164408
2014-08-20,09:23:25,0.169449
2014-08-20,09:23:26,0.155315
2014-08-20,09:23:27,0.186607
2014-08-20,09:23:28,0.200356
2014-08-20,09:23:29,0.233949
2014-08-20,09:23:30,0.227659
2014-08-20,09:23:41,0.229524
2014-08-20,09:23:45,0.249604
2014-08-20,09:23:46,0.249897
2014-08-20,09:23:47,0.239141
2014-08-20,09:23:48,0.263115
2014-08-20,09:23:49,0.263115
2014-08-20,09:23:50,0.342257
2014-08-20,09:23:51,0.345521
2014-08-20,09:23:53,0.441835
2014-08-20,09:23:54,0.363761
2014-08-20,09:23:55,0.364277
2014-08-20,09:23:56,0.374607
2014-08-20,09:23:57,0.380323
2014-08-20,09:23:58,0.350836
2014-08-20,09:23:59,0.359668
2014-08-20,09:24:00,0.424229
2014-08-20,09:24:01,0.423048
2014-08-20,09:24:02,0.40007
2014-08-20,09:24:03,0.405199
2014-08-20,09:24:04,0.476663
2014-08-20,09:24:05,0.551007
2014-08-20,09:24:06,0.561615
2014-08-20,09:24:08,0.562512
2014-08-20,09:24:09,0.550986
2014-08-20,09:24:10,0.553937
2014-08-20,09:24:11,0.576055
2014-08-20,09:24:12,0.567956
2014-08-20,09:24:13,0.60086
2014-08-20,09:24:14,0.560303
2014-08-20,09:24:16,0.567719
2014-08-20,09:24:17,0.555984
2014-08-20,09:24:18,0.540613
2014-08-20,09:24:19,0.54241
2014-08-20,09:24:20,0.604631
2014-08-20,09:24:21,0.577082
2014-08-20,09:24:23,0.462672
2014-08-20,09:24:24,0.376765
2014-08-20,09:24:25,0.384448
2014-08-20,09:24:26,0.39026
2014-08-20,09:24:27,0.364754
2014-08-20,09:24:28,0.315488
2014-08-20,09:24:29,0.302687
2014-08-20,09:24:31,0.254589
2014-08-20,09:24:32,0.251009
2014-08-20,09:24:33,0.254143
2014-08-20,09:24:34,0.23892
2014-08-20,09:24:35,0.175147
2014-08-20,09:24:36,0.153252
2014-08-20,09:24:37,0.146274
2014-08-20,09:24:41,0.101513
2014-08-20,09:25:39,0.150394
2014-08-20,09:25:40,0.150394
2014-08-20,09:25:41,0.1404
2014-08-20,09:25:42,0.163821
2014-08-20,09:25:43,0.168405
2014-08-20,09:25:44,0.163039
2014-08-20,09:25:45,0.177448
2014-08-20,09:25:47,0.243523
2014-08-20,09:25:48,0.248369
2014-08-20,09:25:49,0.277271
2014-08-20,09:25:50,0.271693
2014-08-20,09:25:51,0.295606
2014-08-20,09:25:52,0.283502
2014-08-20,09:25:54,0.253856
2014-08-20,09:25:55,0.228064
2014-08-20,09:25:56,0.176748
2014-08-20,09:25:57,0.136932
2014-08-20,09:25:58,0.167002
2014-08-20,09:25:59,0.175245
2014-08-20,09:26:00,0.159818
2014-08-20,09:26:02,0.189668
2014-08-20,09:26:03,0.190565
2014-08-20,09:26:04,0.216472
2014-08-20,09:26:05,0.192674
2014-08-20,09:26:06,0.187681
2014-08-20,09:26:07,0.184413
2014-08-20,09:26:09,0.17886
2014-08-20,09:26:10,0.194319
2014-08-20,09:26:11,0.186522
2014-08-20,09:26:12,0.195711
2014-08-20,09:26:13,0.165778
2014-08-20,09:26:14,0.204487
2014-08-20,09:26:16,0.213407
2014-08-20,09:26:17,0.203148
2014-08-20,09:26:18,0.212673
2014-08-20,09:26:19,0.192601
2014-08-20,09:26:20,0.202734
2014-08-20,09:26:21,0.263631
2014-08-20,09:26:22,0.277844
2014-08-20,09:26:24,0.252835
2014-08-20,09:26:25,0.304433
2014-08-20,09:26:26,0.311425
2014-08-20,09:26:27,0.285209
2014-08-20,09:26:28,0.295447
2014-08-20,09:26:29,0.294093
2014-08-20,09:26:30,0.307295
2014-08-20,09:26:32,0.292706
2014-08-20,09:26:33,0.270767
2014-08-20,09:26:34,0.261967
2014-08-20,09:26:35,0.278566
2014-08-20,09:26:36,0.215572
2014-08-20,09:26:37,0.200772
2014-08-20,09:26:38,0.19545
2014-08-20,09:26:39,0.168702
2014-08-20,09:26:40,0.143406
2014-08-20,09:26:41,0.136939
2014-08-20,09:26:42,0.123068
2014-08-20,09:26:43,0.123068
2014-08-20,09:26:44,0.117166
2014-08-20,09:26:45,0.109816
2014-08-20,09:26:46,0.101645
2014-08-20,09:27:54,0.102701
2014-08-20,09:27:55,0.103749
2014-08-20,09:27:56,0.128504
2014-08-20,09:27:57,0.132441
2014-08-20,09:27:58,0.150602
2014-08-20,09:27:59,0.177524
2014-08-20,09:28:00,0.186274
2014-08-20,09:28:01,0.177573
2014-08-20,09:28:02,0.197332
2014-08-20,09:28:03,0.209026
2014-08-20,09:28:04,0.248885
2014-08-20,09:28:05,0.291868
2014-08-20,09:28:06,0.317709
2014-08-20,09:28:07,0.312099
2014-08-20,09:28:08,0.347554
2014-08-20,09:28:09,0.343116
2014-08-20,09:28:10,0.33704
2014-08-20,09:28:11,0.343489
2014-08-20,09:28:12,0.349642
2014-08-20,09:28:13,0.296742
2014-08-20,09:28:14,0.366374
2014-08-20,09:28:15,0.386212
2014-08-20,09:28:16,0.355265
2014-08-20,09:28:17,0.355265
2014-08-20,09:28:18,0.351945
2014-08-20,09:28:19,0.352288
2014-08-20,09:28:20,0.356084
2014-08-20,09:28:21,0.358733
2014-08-20,09:28:22,0.295054
2014-08-20,09:28:23,0.277114
2014-08-20,09:28:24,0.279308
2014-08-20,09:28:25,0.284693
2014-08-20,09:28:26,0.320543
2014-08-20,09:28:27,0.32769
2014-08-20,09:28:28,0.327483
2014-08-20,09:28:29,0.36432
2014-08-20,09:28:30,0.384579
2014-08-20,09:28:31,0.376843
2014-08-20,09:28:32,0.383135
2014-08-20,09:28:33,0.377211
2014-08-20,09:28:34,0.400492
2014-08-20,09:28:35,0.457813
2014-08-20,09:28:36,0.44746
2014-08-20,09:28:37,0.441518
2014-08-20,09:28:38,0.5
2014-08-20,09:28:39,0.484578
2014-08-20,09:28:40,0.443508
2014-08-20,09:28:41,0.451509
2014-08-20,09:28:42,0.443857
2014-08-20,09:28:43,0.458832
2014-08-20,09:28:44,0.407
2014-08-20,09:28:45,0.42043
2014-08-20,09:28:46,0.424093
2014-08-20,09:28:47,0.430148
2014-08-20,09:28:48,0.437578
2014-08-20,09:28:49,0.463019
2014-08-20,09:28:50,0.477022
2014-08-20,09:28:51,0.479584
2014-08-20,09:28:52,0.45173
2014-08-20,09:28:53,0.446365
2014-08-20,09:28:54,0.405426
2014-08-20,09:28:55,0.386026
2014-08-20,09:28:56,0.397488
2014-08-20,09:28:57,0.3945
2014-08-20,09:28:58,0.374278
2014-08-20,09:28:59,0.372126
2014-08-20,09:29:00,0.372809
2014-08-20,09:29:01,0.357306
2014-08-20,09:29:02,0.365772
2014-08-20,09:29:03,0.290845
2014-08-20,09:29:04,0.241414
2014-08-20,09:29:05,0.235318
2014-08-20,09:29:06,0.244095
2014-08-20,09:29:07,0.192603
2014-08-20,09:29:08,0.172974
2014-08-20,09:29:09,0.148978
2014-08-20,09:29:10,0.136885
2014-08-20,09:29:11,0.140795
2014-08-20,09:29:12,0.151869
2014-08-20,09:29:13,0.15253
2014-08-20,09:29:14,0.148691
2014-08-20,09:29:15,0.161977
2014-08-20,09:29:16,0.167804
2014-08-20,09:29:17,0.134508
2014-08-20,09:29:18,0.12115
2014-08-20,09:29:19,0.127939
2014-08-20,09:29:20,0.125798
2014-08-20,09:29:21,0.127122
2014-08-20,09:29:22,0.138166
2014-08-20,09:29:23,0.150322
2014-08-20,09:29:24,0.121505
2014-08-20,09:29:25,0.11586
2014-08-20,09:29:26,0.119992
2014-08-20,09:29:27,0.112632
2014-08-20,09:29:28,0.123371
2014-08-20,09:29:29,0.130147
2014-08-20,09:29:30,0.13331
2014-08-20,09:29:31,0.138696
2014-08-20,09:29:32,0.132895
2014-08-20,09:29:33,0.138156
2014-08-20,09:29:34,0.11518
2014-08-20,09:29:38,0.113181
2014-08-20,09:29:39,0.102967
2014-08-20,09:29:40,0.10935
2014-08-20,09:32:12,0.100111
2014-08-20,09:32:13,0.106926
2014-08-20,09:32:14,0.112693
2014-08-20,09:32:15,0.109755
2014-08-20,09:32:16,0.115454
2014-08-20,09:32:17,0.102382
2014-08-20,09:32:18,0.114411
2014-08-20,09:32:19,0.111986
2014-08-20,09:32:22,0.101986
2014-08-20,09:32:26,0.112252
2014-08-20,09:32:28,0.136516
2014-08-20,09:32:29,0.142801
2014-08-20,09:32:30,0.166289
2014-08-20,09:32:31,0.149212
2014-08-20,09:32:32,0.156827
2014-08-20,09:32:33,0.147207
2014-08-20,09:32:34,0.14122
2014-08-20,09:32:35,0.149258
2014-08-20,09:32:36,0.149092
2014-08-20,09:32:37,0.134437
2014-08-20,09:32:38,0.111299
2014-08-20,09:32:39,0.115858
2014-08-20,09:32:40,0.127536
2014-08-20,09:32:41,0.129499
2014-08-20,09:32:43,0.125814
2014-08-20,09:32:44,0.128618
2014-08-20,09:32:45,0.134076
2014-08-20,09:32:46,0.14409
2014-08-20,09:32:47,0.149857
2014-08-20,09:32:48,0.139779
2014-08-20,09:32:49,0.134514
2014-08-20,09:33:59,0.100056
2014-08-20,09:34:00,0.10244
2014-08-20,09:34:02,0.10329
2014-08-20,09:34:03,0.119086
2014-08-20,09:34:04,0.123401
2014-08-20,09:34:05,0.13565
2014-08-20,09:34:06,0.140185
2014-08-20,09:34:07,0.134598
2014-08-20,09:34:08,0.135759
2014-08-20,09:34:09,0.128766
2014-08-20,09:34:10,0.121797
2014-08-20,09:34:11,0.102452
2014-08-20,09:34:13,0.103372
2014-08-20,09:43:58,0.658638
2014-08-20,09:43:59,0.631
2014-08-20,09:44:00,0.636322
2014-08-20,09:44:01,0.671238
2014-08-20,09:44:02,0.669368
2014-08-20,09:44:03,0.620433
2014-08-20,09:44:04,0.614776
2014-08-20,09:44:05,0.616288
2014-08-20,09:44:06,0.60003
2014-08-20,09:44:07,0.576339
2014-08-20,09:44:08,0.540782
2014-08-20,09:44:09,0.5066
2014-08-20,09:44:10,0.5
2014-08-20,09:44:11,0.538698
2014-08-20,09:44:12,0.54357
2014-08-20,09:44:13,0.543239
2014-08-20,09:44:14,0.541759
2014-08-20,09:44:15,0.5
2014-08-20,09:44:16,0.467649
2014-08-20,09:44:17,0.484457
2014-08-20,09:44:18,0.5
2014-08-20,09:44:19,0.563221
2014-08-20,09:44:20,0.55008
2014-08-20,09:44:21,0.545139
2014-08-20,09:44:22,0.639802
2014-08-20,09:44:23,0.640182
2014-08-20,09:44:24,0.637644
2014-08-20,09:44:25,0.634688
2014-08-20,09:44:26,0.643557
2014-08-20,09:44:27,0.62583
2014-08-20,09:44:28,0.661062
2014-08-20,09:44:30,0.678143
2014-08-20,09:44:31,0.683896
2014-08-20,09:44:32,0.72193
2014-08-20,09:44:33,0.737773
2014-08-20,09:44:34,0.740422
2014-08-20,09:44:35,0.720085
2014-08-20,09:44:36,0.746337
2014-08-20,09:44:37,0.754529
2014-08-20,09:44:38,0.761058
2014-08-20,09:44:39,0.757906
2014-08-20,09:44:40,0.799936
2014-08-20,09:45:31,0.745137
2014-08-20,09:45:32,0.750792
2014-08-20,09:45:33,0.734536
2014-08-20,09:45:34,0.734536
2014-08-20,09:45:35,0.684575
2014-08-20,09:45:36,0.6812
2014-08-20,09:45:38,0.581011
2014-08-20,09:45:39,0.585736
2014-08-20,09:45:40,0.56975
2014-08-20,09:45:41,0.551386
2014-08-20,09:45:42,0.568798
2014-08-20,09:45:43,0.573379
2014-08-20,09:45:44,0.596723
2014-08-20,09:45:45,0.601692
2014-08-20,09:45:46,0.566431
2014-08-20,09:45:47,0.584984
2014-08-20,09:45:48,0.562305
2014-08-20,09:45:49,0.559583
2014-08-20,09:45:50,0.542368
2014-08-20,09:45:51,0.547968
2014-08-20,09:45:53,0.513115
2014-08-20,09:45:54,0.45869
2014-08-20,09:45:55,0.429571
2014-08-20,09:45:56,0.438004
2014-08-20,09:45:57,0.425384
2014-08-20,09:45:58,0.450981
2014-08-20,09:45:59,0.433844
2014-08-20,09:46:00,0.433844
2014-08-20,09:46:01,0.433091
2014-08-20,09:46:02,0.391771
2014-08-20,09:46:03,0.390117
2014-08-20,09:46:04,0.405013
2014-08-20,09:46:05,0.410052
2014-08-20,09:46:06,0.375083
2014-08-20,09:46:08,0.396362
2014-08-20,09:46:09,0.41837
2014-08-20,09:46:10,0.414231
2014-08-20,09:46:11,0.472252
2014-08-20,09:46:12,0.453006
2014-08-20,09:46:13,0.452436
2014-08-20,09:46:14,0.427312
2014-08-20,09:46:15,0.385658
