date,time,stress,smoked
2014-08-04,18:22:13,0.166669,-1
2014-08-04,18:22:14,0.177194,-1
2014-08-04,18:22:15,0.193817,-1
2014-08-04,18:22:16,0.194952,-1
2014-08-04,18:22:17,0.159815,-1
2014-08-04,18:22:18,0.156067,-1
2014-08-04,18:22:21,0.109181,-1
2014-08-04,18:22:22,0.101715,-1
2014-08-04,18:22:23,0.112376,-1
2014-08-04,18:22:24,0.121909,-1
2014-08-04,18:22:25,0.131726,-1
2014-08-04,18:22:26,0.165829,-1
2014-08-04,18:22:28,0.157018,-1
2014-08-04,18:22:29,0.14633,-1
2014-08-04,18:22:30,0.111352,-1
2014-08-04,18:22:31,0.10907,-1
2014-08-04,18:22:32,0.116496,-1
2014-08-04,18:22:33,0.120451,-1
2014-08-04,18:22:34,0.106871,-1
2014-08-04,18:22:42,0.103612,-1
2014-08-04,18:22:43,0.108864,-1
2014-08-04,18:22:44,0.107519,-1
2014-08-04,18:22:45,0.103186,-1
2014-08-04,18:22:46,0.105552,-1
2014-08-04,18:22:47,0.10219,-1
2014-08-04,18:22:48,0.101585,-1
2014-08-04,18:22:49,0.10316,-1
2014-08-04,18:22:50,0.107522,-1
2014-08-04,18:22:51,0.105668,-1
2014-08-04,18:22:52,0.101358,-1
2014-08-04,18:22:53,0.106405,-1
2014-08-04,18:22:56,0.102665,-1
2014-08-04,18:23:17,0.103473,-1
2014-08-04,18:23:18,0.10513,-1
2014-08-04,18:23:19,0.108834,-1
2014-08-04,18:23:20,0.119184,-1
2014-08-04,18:23:21,0.106269,-1
2014-08-04,18:23:22,0.113803,-1
2014-08-04,18:23:23,0.124825,-1
2014-08-04,18:23:24,0.101493,-1
2014-08-04,18:23:25,0.105704,-1
2014-08-04,18:23:26,0.104915,-1
2014-08-04,18:23:27,0.104601,-1
2014-08-04,18:23:28,0.142352,-1
2014-08-04,18:23:29,0.14342,-1
2014-08-04,18:23:30,0.177288,-1
2014-08-04,18:23:31,0.178602,-1
2014-08-04,18:23:32,0.169899,-1
2014-08-04,18:23:33,0.207961,-1
2014-08-04,18:23:34,0.213856,-1
2014-08-04,18:23:35,0.243067,-1
2014-08-04,18:23:36,0.239062,-1
2014-08-04,18:23:37,0.242918,-1
2014-08-04,18:23:38,0.296186,-1
2014-08-04,18:23:39,0.225253,-1
2014-08-04,18:23:40,0.234893,-1
2014-08-04,18:23:41,0.273894,-1
2014-08-04,18:23:42,0.240276,-1
2014-08-04,18:23:43,0.220162,-1
2014-08-04,18:23:44,0.206739,-1
2014-08-04,18:23:45,0.220768,-1
2014-08-04,18:23:46,0.222848,-1
2014-08-04,18:23:47,0.232439,-1
2014-08-04,18:23:48,0.232749,-1
2014-08-04,18:23:49,0.228314,-1
2014-08-04,18:23:50,0.124079,-1
2014-08-04,18:23:51,0.10735,-1
2014-08-04,18:23:52,0.117974,-1
2014-08-04,18:24:02,0.120705,-1
2014-08-04,18:24:03,0.121647,-1
2014-08-04,18:24:04,0.139388,-1
2014-08-04,18:24:05,0.1407,-1
2014-08-04,18:24:06,0.138108,-1
2014-08-04,18:24:09,0.133109,-1
2014-08-04,18:24:10,0.131307,-1
2014-08-04,18:24:11,0.129745,-1
2014-08-04,18:24:12,0.105825,-1
2014-08-04,18:24:13,0.106204,-1
2014-08-04,18:24:14,0.101763,-1
2014-08-04,18:24:15,0.102069,-1
2014-08-04,18:24:16,0.163402,-1
2014-08-04,18:24:17,0.127306,-1
2014-08-04,18:24:18,0.118301,-1
2014-08-04,18:24:28,0.106942,-1
2014-08-04,20:24:53,0.372089,-1
2014-08-04,20:24:54,0.380854,-1
2014-08-04,20:24:55,0.370846,-1
2014-08-04,20:24:56,0.38582,-1
2014-08-04,20:24:57,0.377292,-1
2014-08-04,20:24:58,0.41907,-1
2014-08-04,20:24:59,0.428367,-1
2014-08-04,20:25:00,0.540984,-1
2014-08-04,20:25:01,0.563502,-1
2014-08-04,20:25:02,0.549098,-1
2014-08-04,20:25:03,0.565802,-1
2014-08-04,20:25:04,0.566164,-1
2014-08-04,20:25:05,0.577356,-1
2014-08-04,20:25:07,0.536088,-1
2014-08-04,20:25:08,0.522807,-1
2014-08-04,20:25:09,0.620322,-1
2014-08-04,20:25:10,0.663039,-1
2014-08-04,20:25:11,0.665673,-1
2014-08-04,20:25:13,0.525392,-1
2014-08-04,20:25:15,0.459416,-1
2014-08-04,20:25:16,0.523747,-1
2014-08-04,20:25:17,0.524565,-1
2014-08-04,20:25:18,0.508301,-1
2014-08-04,20:25:19,0.550476,-1
2014-08-04,20:25:20,0.508038,-1
2014-08-04,20:25:21,0.5,-1
2014-08-04,20:25:22,0.519123,-1
2014-08-04,20:25:23,0.547455,-1
2014-08-04,20:25:24,0.544131,-1
2014-08-04,20:25:25,0.534357,-1
2014-08-04,20:25:26,0.619229,-1
2014-08-04,20:25:27,0.634629,-1
2014-08-04,20:25:28,0.572929,-1
2014-08-04,20:25:29,0.644878,-1
2014-08-04,20:25:30,0.635893,-1
2014-08-04,20:25:31,0.643148,-1
2014-08-04,20:25:32,0.629336,-1
2014-08-04,20:25:33,0.627598,-1
2014-08-04,20:25:34,0.624412,-1
2014-08-04,20:25:35,0.624914,-1
2014-08-04,20:25:36,0.618821,-1
2014-08-04,20:25:37,0.6322,-1
2014-08-04,20:25:38,0.635917,-1
2014-08-04,20:25:39,0.644938,-1
2014-08-04,20:25:40,0.630548,-1
2014-08-04,20:25:41,0.525691,-1
2014-08-04,20:25:42,0.557905,-1
2014-08-04,20:25:43,0.618802,-1
2014-08-04,20:25:44,0.587808,-1
2014-08-04,20:25:45,0.531163,-1
2014-08-04,20:25:46,0.607487,-1
2014-08-04,20:25:47,0.636425,-1
2014-08-04,20:25:48,0.649068,-1
2014-08-04,20:25:49,0.684567,-1
2014-08-04,20:25:50,0.682093,-1
2014-08-04,20:25:51,0.508165,-1
2014-08-04,20:25:52,0.395757,-1
2014-08-04,20:25:53,0.392198,-1
2014-08-04,20:25:54,0.383991,-1
2014-08-04,20:25:55,0.332652,-1
2014-08-04,20:25:56,0.334185,-1
2014-08-04,20:25:57,0.354378,-1
2014-08-04,20:25:58,0.351883,-1
2014-08-04,20:25:59,0.320422,-1
2014-08-04,20:26:00,0.230208,-1
2014-08-04,20:26:01,0.298066,-1
2014-08-04,20:26:02,0.293861,-1
2014-08-04,20:26:03,0.281095,-1
2014-08-04,20:26:04,0.257292,-1
2014-08-04,20:26:05,0.235588,-1
2014-08-04,20:26:06,0.212887,-1
2014-08-04,20:26:07,0.124134,-1
2014-08-04,20:26:08,0.122805,-1
2014-08-04,20:26:09,0.154226,-1
2014-08-04,20:26:10,0.150311,-1
2014-08-04,20:26:11,0.149047,-1
2014-08-04,20:26:12,0.152148,-1
2014-08-04,20:26:13,0.213397,-1
2014-08-04,20:26:14,0.291201,-1
2014-08-04,20:26:15,0.275438,-1
2014-08-04,20:26:16,0.249242,-1
2014-08-04,20:26:17,0.248619,-1
2014-08-04,20:26:18,0.248379,-1
2014-08-04,20:26:19,0.227239,-1
2014-08-04,20:26:20,0.238028,-1
2014-08-04,20:26:21,0.182192,-1
2014-08-04,20:26:22,0.143633,-1
2014-08-04,20:26:23,0.15688,-1
2014-08-04,20:26:24,0.158451,-1
2014-08-04,20:26:25,0.147472,-1
2014-08-04,20:26:26,0.128136,-1
2014-08-04,20:26:52,0.107729,-1
2014-08-04,20:26:53,0.101204,-1
2014-08-04,20:27:07,0.155643,-1
2014-08-04,20:27:08,0.157676,-1
2014-08-04,20:27:09,0.146538,-1
2014-08-04,20:27:10,0.13506,-1
2014-08-04,20:27:11,0.13506,-1
2014-08-04,20:27:12,0.130718,-1
2014-08-04,20:27:14,0.1078,-1
2014-08-04,20:27:16,0.112699,-1
2014-08-04,20:27:17,0.11665,-1
2014-08-04,20:27:18,0.114593,-1
2014-08-04,20:27:19,0.116574,-1
2014-08-04,20:27:20,0.173596,-1
2014-08-04,20:27:22,0.444123,-1
2014-08-04,20:27:23,0.432705,-1
2014-08-04,20:27:24,0.460893,-1
2014-08-04,20:27:25,0.444001,-1
2014-08-04,20:27:26,0.428704,-1
2014-08-04,20:27:27,0.484243,-1
2014-08-04,20:27:28,0.521509,-1
2014-08-04,20:27:29,0.363251,-1
2014-08-04,20:27:30,0.371033,-1
2014-08-04,20:27:31,0.353684,-1
2014-08-04,20:27:32,0.350369,-1
2014-08-04,20:27:33,0.184591,-1
2014-08-04,20:27:34,0.191861,-1
2014-08-04,20:27:35,0.172723,-1
2014-08-04,20:27:36,0.172723,-1
2014-08-04,20:27:37,0.127627,-1
2014-08-04,20:27:38,0.11353,-1
2014-08-04,20:27:39,0.130693,-1
2014-08-04,20:27:40,0.110662,-1
2014-08-04,20:30:44,0.121765,-1
2014-08-04,20:30:45,0.197872,-1
2014-08-04,20:30:46,0.280152,-1
2014-08-04,20:30:47,0.222883,-1
2014-08-04,20:30:48,0.177007,-1
2014-08-04,20:30:49,0.182578,-1
2014-08-04,20:30:50,0.190204,-1
2014-08-04,20:30:51,0.189781,-1
2014-08-04,20:30:52,0.179614,-1
2014-08-04,20:30:53,0.24489,-1
2014-08-04,20:30:54,0.189483,-1
2014-08-04,20:30:55,0.29526,-1
2014-08-04,20:30:56,0.319158,-1
2014-08-04,20:30:57,0.2835,-1
2014-08-04,20:30:58,0.256613,-1
2014-08-04,20:30:59,0.268524,-1
2014-08-04,20:31:01,0.264096,-1
2014-08-04,20:31:02,0.211853,-1
2014-08-04,20:31:03,0.211853,-1
2014-08-04,20:31:04,0.258766,-1
2014-08-04,20:31:05,0.314839,-1
2014-08-04,20:31:06,0.31851,-1
2014-08-04,20:31:07,0.252927,-1
2014-08-04,20:31:09,0.154725,-1
2014-08-04,20:31:10,0.130809,-1
2014-08-04,20:31:11,0.136634,-1
2014-08-04,20:31:12,0.138165,-1
2014-08-04,20:31:13,0.14789,-1
2014-08-04,20:31:14,0.14742,-1
2014-08-04,20:31:16,0.100446,-1
2014-08-04,20:31:18,0.14678,-1
2014-08-04,20:31:19,0.14678,-1
2014-08-04,20:31:20,0.14678,-1
2014-08-04,20:31:21,0.146405,-1
2014-08-04,20:31:22,0.158894,-1
2014-08-04,20:31:23,0.159335,-1
2014-08-04,20:31:24,0.163954,-1
2014-08-04,20:31:25,0.164135,-1
2014-08-04,20:31:26,0.170409,-1
2014-08-04,20:31:27,0.164709,-1
2014-08-04,20:31:28,0.208505,-1
2014-08-04,20:31:29,0.211195,-1
2014-08-04,20:31:30,0.213071,-1
2014-08-04,20:31:31,0.224745,-1
2014-08-04,20:31:32,0.212121,-1
2014-08-04,20:31:33,0.248174,-1
2014-08-04,20:31:34,0.243646,-1
2014-08-04,20:31:35,0.228651,-1
2014-08-04,20:31:37,0.154139,-1
2014-08-04,20:31:38,0.149544,-1
2014-08-04,20:31:39,0.200175,-1
2014-08-04,20:31:40,0.215179,-1
2014-08-04,20:31:41,0.111824,-1
2014-08-04,20:31:42,0.115825,-1
2014-08-04,20:31:43,0.185919,-1
2014-08-04,20:31:44,0.188513,-1
2014-08-04,20:31:45,0.185232,-1
2014-08-04,20:31:46,0.156687,-1
2014-08-04,20:31:47,0.121486,-1
2014-08-04,20:31:48,0.154994,-1
2014-08-04,20:31:49,0.148056,-1
2014-08-04,20:31:50,0.138566,-1
2014-08-04,20:31:51,0.14757,-1
2014-08-04,20:31:52,0.147675,-1
2014-08-04,20:31:53,0.124627,-1
2014-08-04,20:32:11,0.103161,-1
2014-08-04,20:32:12,0.107201,-1
2014-08-04,20:32:15,0.163658,-1
2014-08-04,20:32:16,0.167464,-1
2014-08-04,20:32:17,0.166192,-1
2014-08-04,20:32:18,0.201059,-1
2014-08-04,20:32:19,0.200155,-1
2014-08-04,20:32:20,0.19341,-1
2014-08-04,20:32:21,0.189974,-1
2014-08-04,20:32:22,0.161749,-1
2014-08-04,20:32:23,0.156374,-1
2014-08-04,20:32:24,0.121822,-1
2014-08-04,20:32:25,0.135751,-1
2014-08-04,20:32:26,0.137402,-1
2014-08-04,20:32:27,0.150207,-1
2014-08-04,20:32:28,0.167551,-1
2014-08-04,20:32:29,0.130187,-1
2014-08-04,20:32:30,0.122238,-1
2014-08-04,20:32:31,0.103433,-1
2014-08-04,20:32:32,0.10041,-1
2014-08-04,20:33:09,0.12405,-1
2014-08-04,20:33:12,0.101351,-1
2014-08-04,20:33:13,0.100851,-1
2014-08-04,20:33:15,0.122143,-1
2014-08-04,20:33:16,0.114982,-1
2014-08-04,20:33:17,0.115727,-1
2014-08-04,20:33:47,0.120555,-1
2014-08-04,20:33:48,0.120555,-1
2014-08-04,20:33:49,0.117306,-1
2014-08-04,20:33:50,0.106934,-1
2014-08-04,20:33:51,0.108644,-1
2014-08-04,20:52:44,0.123168,-1
2014-08-04,20:52:45,0.119587,-1
2014-08-04,20:52:46,0.11862,-1
2014-08-04,20:52:47,0.133132,-1
2014-08-04,20:52:48,0.12058,-1
2014-08-04,20:52:49,0.119303,-1
2014-08-04,20:54:04,0.431327,-1
2014-08-04,20:54:05,0.430238,-1
2014-08-04,20:54:06,0.429611,-1
2014-08-04,20:54:07,0.339981,-1
2014-08-04,20:54:08,0.321048,-1
2014-08-04,20:54:09,0.320193,-1
2014-08-04,20:54:10,0.319545,-1
2014-08-04,20:54:12,0.343026,-1
2014-08-04,20:54:13,0.347198,-1
2014-08-04,20:54:14,0.331041,-1
2014-08-04,20:54:15,0.34029,-1
2014-08-04,20:54:16,0.340428,-1
2014-08-04,20:54:17,0.325111,-1
2014-08-04,20:54:18,0.357868,-1
2014-08-04,20:54:19,0.361025,-1
2014-08-04,20:54:20,0.362025,-1
2014-08-04,20:54:21,0.363326,-1
2014-08-04,20:54:22,0.359517,-1
2014-08-04,20:54:23,0.358613,-1
2014-08-04,20:54:24,0.272573,-1
2014-08-04,20:54:25,0.238096,-1
2014-08-04,20:54:26,0.194682,-1
2014-08-04,20:54:27,0.194682,-1
2014-08-04,20:54:28,0.15044,-1
2014-08-04,20:54:29,0.188285,-1
2014-08-04,20:54:30,0.191441,-1
2014-08-04,20:54:31,0.187383,-1
2014-08-04,20:54:32,0.14566,-1
2014-08-04,20:54:33,0.191767,-1
2014-08-04,20:54:34,0.198353,-1
2014-08-04,20:54:35,0.201745,-1
2014-08-04,20:54:36,0.276477,-1
2014-08-04,20:54:37,0.279053,-1
2014-08-04,20:54:38,0.249221,-1
2014-08-04,20:54:39,0.249333,-1
2014-08-04,20:54:40,0.188539,-1
2014-08-04,20:54:41,0.186825,-1
2014-08-04,20:54:42,0.191824,-1
2014-08-04,20:54:43,0.159115,-1
2014-08-04,20:54:44,0.110367,-1
2014-08-04,20:55:53,0.170269,-1
2014-08-04,20:55:54,0.178951,-1
2014-08-04,20:55:55,0.168683,-1
2014-08-04,20:55:56,0.178567,-1
2014-08-04,20:55:57,0.152064,-1
2014-08-04,20:55:58,0.149849,-1
2014-08-04,20:55:59,0.150249,-1
2014-08-04,20:56:00,0.173838,-1
2014-08-04,20:56:01,0.212397,-1
2014-08-04,20:56:02,0.198147,-1
2014-08-04,20:56:03,0.207329,-1
2014-08-04,20:56:04,0.219585,-1
2014-08-04,20:56:05,0.215927,-1
2014-08-04,20:56:06,0.220109,-1
2014-08-04,20:56:07,0.22052,-1
2014-08-04,20:56:08,0.19109,-1
2014-08-04,20:56:09,0.193121,-1
2014-08-04,20:56:10,0.229945,-1
2014-08-04,20:56:11,0.229276,-1
2014-08-04,20:56:12,0.212368,-1
2014-08-04,20:56:13,0.214164,-1
2014-08-04,20:56:14,0.214679,-1
2014-08-04,20:56:15,0.20496,-1
2014-08-04,20:56:16,0.220307,-1
2014-08-04,20:56:17,0.245822,-1
2014-08-04,20:56:18,0.262354,-1
2014-08-04,20:56:19,0.30101,-1
2014-08-04,20:56:20,0.290344,-1
2014-08-04,20:56:21,0.292553,-1
2014-08-04,20:56:22,0.274688,-1
2014-08-04,20:56:23,0.221693,-1
2014-08-04,20:56:24,0.209716,-1
2014-08-04,20:56:25,0.225209,-1
2014-08-04,20:56:26,0.23871,-1
2014-08-04,20:56:27,0.239669,-1
2014-08-04,20:56:28,0.268294,-1
2014-08-04,20:56:29,0.230339,-1
2014-08-04,20:56:30,0.223389,-1
2014-08-04,20:56:31,0.218372,-1
2014-08-04,20:56:32,0.231752,-1
2014-08-04,20:56:33,0.231234,-1
2014-08-04,20:56:34,0.251836,-1
2014-08-04,20:56:35,0.2407,-1
2014-08-04,20:56:36,0.250511,-1
2014-08-04,20:56:37,0.255296,-1
2014-08-04,20:56:38,0.233726,-1
2014-08-04,20:56:39,0.281032,-1
2014-08-04,20:56:40,0.309216,-1
2014-08-04,20:56:41,0.314402,-1
2014-08-04,20:56:42,0.335127,-1
2014-08-04,20:56:43,0.351642,-1
2014-08-04,20:56:44,0.38825,-1
2014-08-04,20:56:45,0.397166,-1
2014-08-04,20:56:46,0.403585,-1
2014-08-04,20:56:47,0.369343,-1
2014-08-04,20:56:48,0.418901,-1
2014-08-04,20:56:49,0.40672,-1
2014-08-04,20:56:51,0.426757,-1
2014-08-04,20:56:52,0.399938,-1
2014-08-04,20:56:54,0.363999,-1
2014-08-04,20:56:55,0.384928,-1
2014-08-04,20:56:56,0.380627,-1
2014-08-04,20:56:57,0.364866,-1
2014-08-04,20:56:58,0.423858,-1
2014-08-04,20:56:59,0.442468,-1
2014-08-04,20:57:00,0.446033,-1
2014-08-04,20:57:01,0.441523,-1
2014-08-04,20:57:02,0.460329,-1
2014-08-04,20:57:03,0.471763,-1
2014-08-04,20:57:04,0.396203,-1
2014-08-04,20:57:05,0.31151,-1
2014-08-04,20:57:06,0.35236,-1
2014-08-04,20:57:07,0.353614,-1
2014-08-04,20:57:08,0.42345,-1
2014-08-04,20:57:09,0.405604,-1
2014-08-04,20:57:10,0.33449,-1
2014-08-04,20:57:12,0.33926,-1
2014-08-04,20:57:13,0.33926,-1
2014-08-04,20:57:14,0.331708,-1
2014-08-04,20:57:15,0.378495,-1
2014-08-04,20:57:16,0.376174,-1
2014-08-04,20:57:17,0.385009,-1
2014-08-04,20:57:18,0.300928,-1
2014-08-04,20:57:19,0.163038,-1
2014-08-04,20:57:20,0.185899,-1
2014-08-04,20:57:21,0.151108,-1
2014-08-04,20:57:22,0.133398,-1
2014-08-04,20:57:23,0.155404,-1
2014-08-04,20:57:24,0.178105,-1
2014-08-04,20:57:25,0.183498,-1
2014-08-04,20:57:26,0.182675,-1
2014-08-04,20:57:27,0.179535,-1
2014-08-04,20:57:28,0.204753,-1
2014-08-04,20:57:29,0.207413,-1
2014-08-04,20:57:33,0.168504,-1
2014-08-04,20:57:34,0.156606,-1
2014-08-04,20:57:35,0.108314,-1
2014-08-04,20:57:36,0.144886,-1
2014-08-04,20:57:37,0.145063,-1
2014-08-04,20:58:51,0.131654,-1
2014-08-04,20:58:52,0.134505,-1
2014-08-04,20:58:53,0.161512,-1
2014-08-04,20:58:54,0.188639,-1
2014-08-04,20:58:55,0.209424,-1
2014-08-04,20:58:56,0.213026,-1
2014-08-04,20:58:57,0.212908,-1
2014-08-04,20:58:58,0.211257,-1
2014-08-04,20:58:59,0.14985,-1
2014-08-04,20:59:00,0.138611,-1
2014-08-04,20:59:01,0.113355,-1
2014-08-04,21:00:06,0.107497,-1
2014-08-04,21:00:07,0.106541,-1
2014-08-04,21:00:08,0.107636,-1
2014-08-04,21:00:09,0.109614,-1
2014-08-04,21:00:10,0.168333,-1
2014-08-04,21:00:11,0.168302,-1
2014-08-04,21:00:13,0.180878,-1
2014-08-04,21:00:14,0.202433,-1
2014-08-04,21:00:15,0.182563,-1
2014-08-04,21:00:16,0.121125,-1
2014-08-04,21:00:21,0.106963,-1
2014-08-04,21:00:22,0.135816,-1
2014-08-04,21:00:23,0.138994,-1
2014-08-04,21:00:24,0.137318,-1
2014-08-04,21:00:25,0.216214,-1
2014-08-04,21:00:26,0.232448,-1
2014-08-04,21:00:27,0.204339,-1
2014-08-04,21:00:28,0.199919,-1
2014-08-04,21:00:29,0.18206,-1
2014-08-04,21:00:30,0.182029,-1
2014-08-04,21:00:31,0.198697,-1
2014-08-04,21:00:32,0.199091,-1
2014-08-04,21:00:33,0.226913,-1
2014-08-04,21:00:35,0.222243,-1
2014-08-04,21:00:37,0.194432,-1
2014-08-04,21:00:38,0.211242,-1
2014-08-04,21:00:39,0.193876,-1
2014-08-04,21:00:40,0.214137,-1
2014-08-04,21:00:41,0.106495,-1
2014-08-04,21:05:04,0.171618,-1
2014-08-04,21:05:05,0.168992,-1
2014-08-04,21:05:06,0.17377,-1
2014-08-04,21:05:07,0.162128,-1
2014-08-04,21:05:08,0.163422,-1
2014-08-04,21:05:09,0.162157,-1
2014-08-04,21:05:10,0.161705,-1
2014-08-04,21:05:11,0.162157,-1
2014-08-04,21:05:12,0.136212,-1
2014-08-04,21:05:13,0.126425,-1
2014-08-04,21:05:14,0.132351,-1
2014-08-04,21:05:15,0.125434,-1
2014-08-04,21:05:16,0.128715,-1
2014-08-04,21:05:17,0.121695,-1
2014-08-04,21:05:18,0.111765,-1
2014-08-04,21:05:19,0.101759,-1
2014-08-04,21:05:23,0.109604,-1
2014-08-04,21:45:37,0.5,-1
2014-08-04,21:45:38,0.474436,-1
2014-08-04,21:45:39,0.477266,-1
2014-08-04,21:45:40,0.4509,-1
2014-08-04,21:45:41,0.510192,-1
2014-08-04,21:45:42,0.398152,-1
2014-08-04,21:45:43,0.38512,-1
2014-08-04,21:45:44,0.404731,-1
2014-08-04,21:45:45,0.424055,-1
2014-08-04,21:45:46,0.420992,-1
2014-08-04,21:45:47,0.408491,-1
2014-08-04,21:45:48,0.411421,-1
2014-08-04,21:45:49,0.389475,-1
2014-08-04,21:45:57,0.313445,-1
2014-08-04,21:46:33,0.117797,-1
2014-08-04,21:48:50,0.111943,-1
2014-08-04,21:48:51,0.111943,-1
2014-08-04,21:48:52,0.121153,-1
2014-08-04,21:48:53,0.128135,-1
2014-08-04,21:48:54,0.12726,-1
2014-08-04,21:48:55,0.133552,-1
2014-08-04,21:48:56,0.142957,-1
2014-08-04,21:48:57,0.159954,-1
2014-08-04,21:48:58,0.168674,-1
2014-08-04,21:48:59,0.168686,-1
2014-08-04,21:49:01,0.146595,-1
2014-08-04,21:49:02,0.144508,-1
2014-08-04,21:49:03,0.146055,-1
2014-08-04,21:49:04,0.143417,-1
2014-08-04,21:49:05,0.115213,-1
2014-08-04,21:49:06,0.103805,-1
2014-08-04,21:49:13,0.163894,-1
2014-08-04,21:49:14,0.159078,-1
2014-08-04,21:49:15,0.163685,-1
2014-08-04,21:49:16,0.171883,-1
2014-08-04,21:49:45,0.184403,-1
2014-08-04,21:49:46,0.178334,-1
2014-08-04,21:50:18,0.137042,-1
2014-08-04,21:50:19,0.131554,-1
2014-08-04,21:50:20,0.106159,-1
2014-08-04,21:50:43,0.158232,-1
2014-08-04,21:50:44,0.15093,-1
2014-08-04,21:50:45,0.171892,-1
2014-08-04,21:50:46,0.219494,-1
2014-08-04,21:50:47,0.287246,-1
2014-08-04,21:50:48,0.285048,-1
2014-08-04,21:50:49,0.263175,-1
2014-08-04,21:50:51,0.349643,-1
2014-08-04,21:50:52,0.290318,-1
2014-08-04,21:50:53,0.231279,-1
2014-08-04,21:50:54,0.264569,-1
2014-08-04,21:50:55,0.191296,-1
2014-08-04,21:50:56,0.138822,-1
2014-08-04,21:50:57,0.134321,-1
2014-08-04,21:50:58,0.153509,-1
2014-08-04,21:50:59,0.117799,-1
2014-08-04,21:51:00,0.11927,-1
2014-08-04,21:51:01,0.117011,-1
2014-08-04,21:51:02,0.161972,-1
2014-08-04,21:51:03,0.161415,-1
2014-08-04,21:51:04,0.152661,-1
2014-08-04,21:51:05,0.150715,-1
2014-08-04,21:51:06,0.154009,-1
2014-08-04,21:51:07,0.161895,-1
2014-08-04,21:51:08,0.205026,-1
2014-08-04,21:51:09,0.205115,-1
2014-08-04,21:51:10,0.214873,-1
2014-08-04,21:51:11,0.155237,-1
2014-08-04,21:51:12,0.131388,-1
2014-08-04,21:51:13,0.108583,-1
2014-08-04,21:52:14,0.100911,-1
2014-08-04,21:52:15,0.158904,-1
2014-08-04,21:52:16,0.158268,-1
2014-08-04,21:52:17,0.158904,-1
2014-08-04,21:52:18,0.168919,-1
2014-08-04,21:52:19,0.175735,-1
2014-08-04,21:52:20,0.174903,-1
2014-08-04,21:52:21,0.179436,-1
2014-08-04,21:52:22,0.188024,-1
2014-08-04,21:52:23,0.188926,-1
2014-08-04,21:52:24,0.184598,-1
2014-08-04,21:52:27,0.109472,-1
2014-08-04,21:52:28,0.111152,-1
2014-08-04,21:53:29,0.14999,-1
2014-08-04,21:53:30,0.129918,-1
2014-08-04,21:53:31,0.124677,-1
2014-08-04,21:53:33,0.115073,-1
2014-08-04,21:53:34,0.129685,-1
2014-08-04,21:53:38,0.100806,-1
2014-08-04,21:55:25,0.121729,-1
2014-08-04,21:55:26,0.105301,-1
2014-08-04,21:55:27,0.115576,-1
2014-08-04,21:55:57,0.152349,-1
2014-08-04,21:55:58,0.160638,-1
2014-08-04,21:57:02,0.777114,-1
2014-08-04,21:57:03,0.668263,-1
2014-08-04,21:57:04,0.654322,-1
2014-08-04,21:57:05,0.67674,-1
2014-08-04,21:57:06,0.634876,-1
2014-08-04,21:57:07,0.622177,-1
2014-08-04,21:57:08,0.558726,-1
2014-08-04,21:57:09,0.560254,-1
2014-08-04,21:57:10,0.421779,-1
2014-08-04,21:57:11,0.164902,-1
2014-08-04,21:57:12,0.16663,-1
2014-08-04,21:57:13,0.146015,-1
2014-08-04,21:57:14,0.147886,-1
2014-08-04,21:57:15,0.166846,-1
2014-08-04,21:57:16,0.167231,-1
2014-08-04,21:57:17,0.157841,-1
2014-08-04,21:57:18,0.16646,-1
2014-08-04,21:57:19,0.168125,-1
2014-08-04,21:57:20,0.167685,-1
2014-08-04,21:57:22,0.153573,-1
2014-08-04,21:57:23,0.151948,-1
2014-08-04,21:57:24,0.148349,-1
2014-08-04,21:57:26,0.202584,-1
2014-08-04,21:57:27,0.201696,-1
2014-08-04,21:57:28,0.201298,-1
2014-08-04,21:57:29,0.2157,-1
2014-08-04,21:57:30,0.2157,-1
2014-08-04,21:57:34,0.194834,-1
2014-08-04,22:01:32,0.130415,-1
2014-08-04,22:01:33,0.132151,-1
2014-08-04,22:04:26,0.100424,-1
2014-08-04,22:04:36,0.153554,-1
2014-08-04,22:04:40,0.118418,-1
2014-08-04,22:04:41,0.117073,-1
2014-08-04,22:04:42,0.118771,-1
2014-08-04,22:07:50,0.105345,-1
2014-08-04,22:07:51,0.101774,-1
2014-08-04,22:07:58,0.101848,-1
2014-08-04,22:07:59,0.107699,-1
2014-08-04,22:08:00,0.121908,-1
2014-08-04,22:08:01,0.132308,-1
2014-08-04,22:08:15,0.275889,-1
2014-08-04,22:09:45,0.10158,-1
2014-08-04,22:09:46,0.10036,-1
2014-08-04,22:10:14,0.298733,-1
2014-08-04,22:10:15,0.293598,-1
2014-08-04,22:10:16,0.232452,-1
2014-08-04,22:10:17,0.215694,-1
2014-08-04,22:10:18,0.200958,-1
2014-08-04,22:10:19,0.211387,-1
2014-08-04,22:10:21,0.216541,-1
2014-08-04,22:10:22,0.226299,-1
2014-08-04,22:10:23,0.305152,-1
2014-08-04,22:10:24,0.310809,-1
2014-08-04,22:10:25,0.317287,-1
2014-08-04,22:10:26,0.313618,-1
2014-08-04,22:10:27,0.314071,-1
2014-08-04,22:10:28,0.321149,-1
2014-08-04,22:10:29,0.30792,-1
2014-08-04,22:10:30,0.425286,-1
2014-08-04,22:10:31,0.410093,-1
2014-08-04,22:10:32,0.414225,-1
2014-08-04,22:10:33,0.419572,-1
2014-08-04,22:10:34,0.416677,-1
2014-08-04,22:10:35,0.440667,-1
2014-08-04,22:10:36,0.43973,-1
