key,date,value
2014-12-11,11,0.032175458464774
2014-12-11,12,0.188388165654814
2014-12-11,13,0.164434022883295
2014-12-11,14,0.192225130803572
2014-12-11,15,0.133691369153873
2014-12-11,16,0.0860848294770206
2014-12-11,17,0.313822775993576
2014-12-11,18,0.262386101468625
2014-12-11,19,0.354277881372548
2014-12-11,20,0.192105203039121
2014-12-11,21,0.30600276438987
2014-12-12,08,0.0851525714285714
2014-12-12,09,0.166958103363412
2014-12-12,10,0.299341302511416
2015-01-05,11,0.045764586797066
2015-01-05,12,0.0528470240549827
2015-01-05,13,0.0708411346096321
2015-01-05,14,0.165545470279013
2015-01-05,15,0.363550705409748
2015-01-05,16,0.320716658665581
2015-01-05,17,0.238433888315042
2015-01-05,18,0.12137203125
2015-01-05,19,0.14643895750332
2015-01-05,20,0.179533372871737
2015-01-05,21,0.48554992247123
2015-01-05,22,0.540753695532267
2015-01-06,09,5.14285714285714e-07
2015-01-06,10,0.169023628571429
2015-01-06,12,0.093855035450517
2015-01-06,13,0.12284021657754
2015-01-06,14,0.106870460818713
2015-01-07,15,0.0473647132616488
2015-01-07,16,0.169697804690235
2015-01-07,17,0.168629318250377
2015-01-07,18,0.231462499234303
2015-01-07,19,0.101319011753643
2015-01-07,20,0.241301454488778
2015-01-07,21,0.075279031167691
2015-01-08,09,0.132765951393389
2015-01-08,10,0.172435605405405
